 4.28800000000002E+0002  4.39002059967956E-0002  1.45124528607165E-0002
 4.30400000000002E+0002  2.61081864652476E-0002  1.42852055870994E-0002
 4.32000000000002E+0002  3.86663614862287E-0002  1.54774947281816E-0002
 4.33600000000002E+0002  3.50804913405051E-0002  1.67440136802302E-0002
 4.35200000000002E+0002  4.28778515297169E-0002  1.80269890883087E-0002
 4.36800000000002E+0002  4.51361867704280E-0002  1.99676076730647E-0002
 4.38400000000002E+0002  4.19165331502251E-0002  2.21946492242252E-0002
 4.40000000000002E+0002  4.79896238651102E-0002  2.50245129084018E-0002
 4.41600000000002E+0002  5.41237506675822E-0002  2.86245920607727E-0002
 4.43200000000002E+0002  5.42000457770657E-0002  3.18647323908940E-0002
 4.44800000000002E+0002  5.99069199664302E-0002  3.43095028374618E-0002
 4.46400000000002E+0002  7.14122224765392E-0002  3.73462835826193E-0002
 4.48000000000003E+0002  6.27145799954223E-0002  3.98945753495182E-0002
 4.49600000000003E+0002  6.99931334401465E-0002  4.47726046609360E-0002
 4.51200000000003E+0002  8.06591897459373E-0002  5.28138501352512E-0002
 4.52800000000003E+0002  9.35225452048524E-0002  6.22785261541712E-0002
 4.54400000000003E+0002  1.04753185320820E-0001  6.99941380082356E-0002
 4.56000000000003E+0002  1.14198519874876E-0001  7.32189266124251E-0002
 4.57600000000003E+0002  1.07667658503090E-0001  7.14050632236749E-0002
 4.59200000000003E+0002  1.04203860532539E-0001  6.88522194818092E-0002
 4.60800000000003E+0002  9.99160753795682E-0002  6.52813497309752E-0002
 4.62400000000003E+0002  9.27595941100176E-0002  5.98521777213927E-0002
 4.64000000000003E+0002  8.22461280231937E-0002  5.36534401555751E-0002
 4.65600000000003E+0002  7.37010757610437E-0002  4.79388556152363E-0002
 4.67200000000003E+0002  7.05729762722209E-0002  4.44747030854472E-0002
 4.68800000000003E+0002  7.17784390020600E-0002  4.22144528685507E-0002
 4.70400000000003E+0002  7.14427405203326E-0002  3.99416551985613E-0002
 4.72000000000003E+0002  6.62546730754559E-0002  3.78233943138625E-0002
 4.73600000000003E+0002  5.98458838788434E-0002  3.58864695543142E-0002
 4.75200000000003E+0002  9.39650568398566E-0002  3.54270568653352E-0002
 4.76800000000003E+0002  5.88082703898680E-0002  3.36540362569218E-0002
 4.78400000000003E+0002  8.98603799496452E-0002  3.32222729255829E-0002
 4.80000000000003E+0002  5.52529182879377E-0002  3.19750985402763E-0002
 4.81600000000003E+0002  5.26741435873960E-0002  3.15296919318160E-0002
 4.83200000000003E+0002  5.07667658503090E-0002  3.09773641099228E-0002
 4.84800000000003E+0002  4.95155260547799E-0002  3.06254287280492E-0002
 4.86400000000003E+0002  4.94544899671931E-0002  3.04521376202658E-0002
 4.88000000000003E+0002  5.20943007553216E-0002  3.05052828992756E-0002
 4.89600000000003E+0002  4.93018997482261E-0002  3.01863472076942E-0002
 4.91200000000003E+0002  4.88136110475319E-0002  2.97349269174778E-0002
 4.92800000000003E+0002  5.01564049744411E-0002  2.93739658653220E-0002
 4.94400000000003E+0002  4.74555580987259E-0002  2.89332842651923E-0002
 4.96000000000003E+0002  4.65552758068208E-0002  2.83443946652710E-0002
 4.97600000000003E+0002  5.14686808575570E-0002  2.78753756546588E-0002
 4.99200000000003E+0002  4.84931715877012E-0002  2.74520957270230E-0002
 5.00800000000003E+0002  4.53803311207752E-0002  2.71325522835250E-0002
 5.02400000000003E+0002  1.24147402151522E-0001  3.03798071116232E-0002
 5.04000000000003E+0002  8.64271000228885E-0002  3.17570616088230E-0002
 5.05600000000003E+0002  5.73891813534752E-0002  3.26254165724087E-0002
 5.07200000000003E+0002  5.48561837186236E-0002  3.30896053778875E-0002
 5.08800000000003E+0002  5.82894636453803E-0002  3.33725999291151E-0002
 5.10400000000003E+0002  5.40321965362020E-0002  3.37463523914215E-0002
 5.12000000000003E+0002  5.45510032806897E-0002  3.42077363435285E-0002
 5.13600000000003E+0002  5.65804531929503E-0002  3.47073169154909E-0002
 5.15200000000003E+0002  6.04257267109178E-0002  3.56154371099449E-0002
 5.16800000000003E+0002  5.91134508278019E-0002  3.66452952023568E-0002
 5.18400000000004E+0002  5.98153658350500E-0002  3.76772529554066E-0002
 5.20000000000004E+0002  6.67887388418402E-0002  3.92130392552193E-0002
 5.21600000000004E+0002  6.55680170901045E-0002  4.08219333944881E-0002
 5.23200000000004E+0002  6.97642481116960E-0002  4.31656176299296E-0002
 5.24800000000004E+0002  7.03593499656672E-0002  4.50673117970664E-0002
 5.26400000000004E+0002  7.40825513084611E-0002  4.71368913665104E-0002
 5.28000000000004E+0002  7.61730373083085E-0002  4.93061728931975E-0002
 5.29600000000004E+0002  9.94430457007706E-0002  5.19487464641839E-0002
 5.31200000000004E+0002  8.61829556725414E-0002  5.52548757028173E-0002
 5.32800000000004E+0002  8.89448386358434E-0002  5.78444914866399E-0002
 5.34400000000004E+0002  9.37819485770962E-0002  6.08286405458556E-0002
 5.36000000000004E+0002  9.68490119783322E-0002  6.43991226273052E-0002
 5.37600000000004E+0002  1.33913176165408E-0001  6.93988725202619E-0002
 5.39200000000004E+0002  1.12367437247272E-0001  7.44304497137435E-0002
 5.40800000000004E+0002  1.22484168764782E-0001  8.04325549449895E-0002
 5.42400000000004E+0002  1.29381246662089E-0001  8.75001160604982E-0002
 5.44000000000004E+0002  1.50225070572976E-0001  9.49532686704150E-0002
 5.45600000000004E+0002  1.64400701915007E-0001  1.01180765391456E-0001
 5.47200000000004E+0002  1.57152666514076E-0001  1.05563505239919E-0001
 5.48800000000004E+0002  7.98657206073091E-0002  4.20870632175910E-0002
 5.50400000000004E+0002  8.99671931029221E-0002  4.87056104141131E-0002
 5.52000000000004E+0002  7.19157701991302E-0002  4.54922845054351E-0002
 5.53600000000004E+0002  7.14427405203326E-0002  4.15956803020087E-0002
 5.55200000000004E+0002  6.89555199511711E-0002  3.71368933084418E-0002
 5.56800000000004E+0002  5.85336079957275E-0002  3.27759726364273E-0002
 5.58400000000004E+0002  6.69871061264973E-0002  2.91826819781480E-0002
 5.60000000000004E+0002  4.44800488288701E-0002  2.61370467719222E-0002
 5.61600000000004E+0002  4.32135500114443E-0002  2.33238880082347E-0002
 5.63200000000004E+0002  3.55382619974060E-0002  2.07855206010752E-0002
 5.64800000000004E+0002  3.66063935301747E-0002  1.87711970071644E-0002
 5.66400000000004E+0002  2.96635385671778E-0002  1.68703077015376E-0002
 5.68000000000004E+0002  2.76188296330205E-0002  1.51704852650645E-0002
 5.69600000000004E+0002  2.69169146257725E-0002  1.36393015020926E-0002
 5.71200000000004E+0002  2.69779507133593E-0002  1.24200216483859E-0002
 5.72800000000004E+0002  2.30869001297017E-0002  1.11796800118631E-0002
 5.74400000000004E+0002  2.39719233997101E-0002  1.01698407688654E-0002
 5.76000000000004E+0002  2.36514839398795E-0002  9.27955617627974E-0003
 5.77600000000004E+0002  2.06759746700237E-0002  8.33386221555595E-0003
 5.79200000000004E+0002  1.63118944075685E-0002  7.46643118615845E-0003
 5.80800000000004E+0002  2.06607156481270E-0002  6.70447664263745E-0003
 5.82400000000004E+0002  2.04470893415732E-0002  6.02128501522374E-0003
 5.84000000000004E+0002  2.18356603341726E-0002  5.50818801865105E-0003
 5.85600000000004E+0002  2.01419089036393E-0002  4.73349849633110E-0003
 5.87200000000004E+0002  1.99740596627756E-0002  4.13029290577092E-0003
 5.88800000000005E+0002  2.10116731517510E-0002  3.48139014016267E-0003
 5.90400000000005E+0002  2.00045777065690E-0002  2.84268190013543E-0003
 5.92000000000005E+0002  2.05233844510567E-0002  2.59124424907509E-0003
 5.93600000000005E+0002  2.11490043488212E-0002  2.94274482000427E-0003
 5.95200000000005E+0002  2.22629129472801E-0002  4.40906778990331E-0003
 5.96800000000005E+0002  1.63424124513619E-0002  5.27628873756885E-0003
 5.98400000000005E+0002  1.69069962615396E-0002  7.26262660303725E-0003
 6.00000000000005E+0002  2.20798046845197E-0002  9.81653413232016E-0003
 6.01600000000005E+0002  3.06706340123598E-0002  1.30705198109093E-0002
 6.03200000000005E+0002  3.08232242313268E-0002  1.67723874371670E-0002
 6.04800000000005E+0002  3.74303807125963E-0002  2.12878551459004E-0002
 6.06400000000005E+0002  4.82948043030442E-0002  2.67351886200831E-0002
 6.08000000000005E+0002  5.46120393682765E-0002  3.22853377036507E-0002
 6.09600000000005E+0002  5.74349584191653E-0002  3.61080094173227E-0002
 6.11200000000005E+0002  5.95254444190127E-0002  3.66599363516709E-0002
 6.12800000000005E+0002  6.09292744335088E-0002  3.43840355682662E-0002
 6.14400000000005E+0002  5.23689631494621E-0002  3.09602929592418E-0002
 6.16000000000005E+0002  4.91645685511559E-0002  2.74065626409870E-0002
 6.17600000000005E+0002  4.28931105516136E-0002  2.43592432473311E-0002
 6.19200000000005E+0002  3.77203021286336E-0002  2.18566240785320E-0002
 6.20800000000005E+0002  4.24048218509194E-0002  1.99241694713485E-0002
 6.22400000000005E+0002  3.91393911650263E-0002  1.83145654023510E-0002
 6.24000000000005E+0002  3.20897230487526E-0002  1.67928152917554E-0002
 6.25600000000005E+0002  2.95872434576944E-0002  1.56423132899841E-0002
 6.27200000000005E+0002  2.78629739833677E-0002  1.46660925896473E-0002
 6.28800000000005E+0002  2.84428168154421E-0002  1.39000078079110E-0002
 6.30400000000005E+0002  2.84885938811322E-0002  1.32147861154480E-0002
 6.32000000000005E+0002  2.83207446402686E-0002  1.26376429331425E-0002
 6.33600000000005E+0002  2.24612802319371E-0002  1.19516301480771E-0002
 6.35200000000005E+0002  2.21255817502098E-0002  1.13860930300850E-0002
 6.36800000000005E+0002  2.28885328450446E-0002  1.08787133976453E-0002
 6.38400000000005E+0002  2.18661783779660E-0002  1.04603562086835E-0002
 6.40000000000005E+0002  2.25070572976272E-0002  1.01934786177540E-0002
 6.41600000000005E+0002  1.95620660715648E-0002  9.69481484324710E-0003
 6.43200000000005E+0002  2.03555352101930E-0002  9.47174607145779E-0003
 6.44800000000005E+0002  2.32394903486687E-0002  9.57117248660446E-0003
 6.46400000000005E+0002  2.24460212100404E-0002  9.19359927771542E-0003
 6.48000000000005E+0002  2.54825665674830E-0002  9.59978382478749E-0003
 6.49600000000005E+0002  1.05714503700312E-0001  1.46978359068422E-0002
 6.51200000000005E+0002  2.43381399252308E-0002  8.91038727638282E-0003
 6.52800000000005E+0002  3.80712596322576E-0002  8.97744616796202E-0003
 6.54400000000005E+0002  2.60776684214542E-0002  9.01011120216965E-0003
 6.56000000000005E+0002  2.62302586404211E-0002  8.65872865611348E-0003
 6.57600000000005E+0002  1.83718623636225E-0002  7.84618945865357E-0003
 6.59200000000006E+0002  1.92111085679408E-0002  7.71688427956421E-0003
 6.60800000000006E+0002  1.73189898527504E-0002  7.46073032110291E-0003
 6.62400000000006E+0002  1.73800259403372E-0002  7.41321442598033E-0003
 6.64000000000006E+0002  1.64187075608454E-0002  7.49303474496052E-0003
 6.65600000000006E+0002  1.88906691081102E-0002  7.89345745754464E-0003
 6.67200000000006E+0002  2.59708552681773E-0002  8.51298556445357E-0003
 6.68800000000006E+0002  1.88448920424201E-0002  8.05675977435703E-0003
 6.70400000000006E+0002  2.14694438086519E-0002  8.12115080399562E-0003
 6.72000000000006E+0002  1.98977645532921E-0002  8.02478158860855E-0003
 6.73600000000006E+0002  1.95162890058747E-0002  8.06835236135712E-0003
 6.75200000000006E+0002  1.80361638818952E-0002  8.00653591023052E-0003
 6.76800000000006E+0002  1.85091935606928E-0002  7.93728416050184E-0003
 6.78400000000006E+0002  2.52384222171359E-0002  8.02297226944317E-0003
 6.80000000000006E+0002  7.26176852063783E-0002  1.22095600470009E-0002
 6.81600000000006E+0002  1.73342488746471E-0002  8.00021507419448E-0003
 6.83200000000006E+0002  1.76394293125811E-0002  8.01387441280673E-0003
 6.84800000000006E+0002  1.88448920424201E-0002  8.11019834515171E-0003
 6.86400000000006E+0002  5.09346150911727E-0002  9.15464313878980E-0003
 6.88000000000006E+0002  2.52994583047227E-0002  8.52350555893962E-0003
 6.89600000000006E+0002  2.23697261005570E-0002  8.74836087015800E-0003
 6.91200000000006E+0002  2.58640421149004E-0002  9.38448681573637E-0003
 6.92800000000006E+0002  2.38651102464332E-0002  8.97460692429432E-0003
 6.94400000000006E+0002  2.22476539253834E-0002  9.23107209841486E-0003
 6.96000000000006E+0002  2.46433203631647E-0002  9.62522808961878E-0003
 6.97600000000006E+0002  2.45365072098878E-0002  9.82990226223513E-0003
 6.99200000000006E+0002  2.24460212100404E-0002  1.01215626162360E-0002
 7.00800000000006E+0002  2.21103227283131E-0002  1.04942461231782E-0002
 7.02400000000006E+0002  2.25375753414206E-0002  1.09477409981592E-0002
 7.04000000000006E+0002  2.53757534142061E-0002  1.15334565532253E-0002
 7.05600000000006E+0002  2.92057679102770E-0002  1.20520713815527E-0002
 7.07200000000006E+0002  4.02532997634852E-0002  1.31404408258408E-0002
 7.08800000000006E+0002  2.67948424505989E-0002  1.35325303999153E-0002
 7.10400000000006E+0002  2.98161287861448E-0002  1.44116351281067E-0002
 7.12000000000006E+0002  4.40375371938659E-0002  1.56193802472730E-0002
 7.13600000000006E+0002  6.99473563744564E-0002  1.66645683718973E-0002
 7.15200000000006E+0002  3.03349355306325E-0002  1.54135074145948E-0002
 7.16800000000006E+0002  3.00144960708019E-0002  1.59916273016504E-0002
 7.18400000000006E+0002  3.05333028152895E-0002  1.61952813714851E-0002
 7.20000000000006E+0002  2.85496299687190E-0002  1.54596980118141E-0002
 7.21600000000006E+0002  2.63675898374914E-0002  1.35677809298360E-0002
 7.23200000000006E+0002  2.23544670786603E-0002  1.15050444715348E-0002
 7.24800000000006E+0002  2.76951247425040E-0002  9.71965462435338E-0003
 7.26400000000006E+0002  1.84939345387961E-0002  7.44269244949139E-0003
 7.28000000000006E+0002  1.46028839551384E-0002  5.85619634278665E-0003
 7.29600000000007E+0002  1.57015335317006E-0002  5.29907045976618E-0003
 7.31200000000007E+0002  1.46486610208285E-0002  4.13816076092885E-0003
 7.32800000000007E+0002  1.13527122911421E-0002  3.91962330547991E-0003
 7.34400000000007E+0002  1.13679713130388E-0002  3.77983604633182E-0003
 7.36000000000007E+0002  1.26649881742580E-0002  3.86968454620426E-0003
 7.37600000000007E+0002  1.32143129625391E-0002  4.17521302391621E-0003
 7.39200000000007E+0002  1.20851453421835E-0002  4.44144373412446E-0003
 7.40800000000007E+0002  1.27260242618448E-0002  4.91877127370572E-0003
 7.42400000000007E+0002  7.72564278629740E-0002  7.99345155842442E-0003
 7.44000000000007E+0002  1.56404974441138E-0002  6.41889544846236E-0003
 7.45600000000007E+0002  1.75478751812009E-0002  7.51164962448043E-0003
 7.47200000000007E+0002  1.95620660715648E-0002  8.70536887022412E-0003
 7.48800000000007E+0002  2.01571679255360E-0002  1.00773389492549E-0002
 7.50400000000007E+0002  2.22934309910735E-0002  1.15528533172765E-0002
 7.52000000000007E+0002  2.51010910200656E-0002  1.28477504821341E-0002
 7.53600000000007E+0002  1.20531013962005E-0001  1.81757196950280E-0002
 7.55200000000007E+0002  2.94499122606241E-0002  1.45939215477486E-0002
 7.56800000000007E+0002  2.93583581292439E-0002  1.55423883113742E-0002
 7.58400000000007E+0002  3.02128633554589E-0002  1.66970890585438E-0002
 7.60000000000007E+0002  2.99076829175250E-0002  1.69647785938150E-0002
 7.61600000000007E+0002  3.85442893110552E-0002  1.69954590334409E-0002
 7.63200000000007E+0002  3.04875257495994E-0002  1.67663926372510E-0002
 7.64800000000007E+0002  3.12504768444343E-0002  1.65533657350314E-0002
 7.66400000000007E+0002  3.09910734721904E-0002  1.65782506997855E-0002
 7.68000000000007E+0002  3.53704127565423E-0002  1.66703180327124E-0002
 7.69600000000007E+0002  3.33562218661784E-0002  1.69433774523755E-0002
 7.71200000000007E+0002  3.39055466544594E-0002  1.75943805370721E-0002
 7.72800000000007E+0002  3.37987335011826E-0002  1.83309617023193E-0002
 7.74400000000007E+0002  3.57366292820630E-0002  1.89046922840783E-0002
 7.76000000000007E+0002  3.68657969024186E-0002  1.88018671494075E-0002
 7.77600000000007E+0002  3.36614023041123E-0002  1.77301541117077E-0002
 7.79200000000007E+0002  2.90989547570001E-0002  1.56194838347153E-0002
 7.80800000000007E+0002  2.64591439688716E-0002  1.30038660463981E-0002
 7.82400000000007E+0002  2.09811551079576E-0002  1.04546939355916E-0002
 7.84000000000007E+0002  1.76241702906844E-0002  8.37070972700366E-0003
 7.85600000000007E+0002  1.75173571374075E-0002  6.71310006083295E-0003
 7.87200000000007E+0002  1.50301365682459E-0002  5.44408410712145E-0003
 7.88800000000007E+0002  1.53505760280766E-0002  4.53952987313870E-0003
 7.90400000000007E+0002  3.43633173113603E-0002  6.26519250478491E-0003
 7.92000000000007E+0002  1.17799649042496E-0002  3.27592671336156E-0003
 7.93600000000007E+0002  1.10017547875181E-0002  2.99950526360383E-0003
 7.95200000000007E+0002  1.05897611963073E-0002  2.56662214259600E-0003
 7.96800000000007E+0002  1.24818799114976E-0002  2.98673494512358E-0003
 7.98400000000007E+0002  7.82787823300526E-0003  2.39610332330852E-0003
 8.00000000000008E+0002  1.73647669184405E-0002  2.55374644738188E-0003
 8.01600000000008E+0002  1.10933089188983E-0002  2.30471795107571E-0003
 8.03200000000008E+0002  7.18699931334401E-0003  2.29789846638556E-0003
